opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
PO158L29,Cassey Cress,GTX Basic,Blackzim,Engaging,2017-03-23,1970-01-01,0.049
7LNGJB3S,Cassey Cress,GTX Basic,Kan-code,Won,2017-03-23,2017-04-01,0.019
AVD2WQZY,Corliss Cosme,GTXPro,Sumace,Lost,2017-03-23,2017-06-11,0.0
UD9V38LV,Donn Cantrell,GTXPro,Betasoloin,Lost,2017-03-23,2017-05-19,0.0
JMTO8BPQ,Gladys Colclough,GTXPro,Hottechi,Lost,2017-03-23,2017-04-03,0.0
06YBVWXZ,Kami Bicknell,GTXPro,Condax,Lost,2017-03-23,2017-04-03,0.0
1VCAS7FL,Lajuana Vencill,MG Special,Condax,Lost,2017-03-23,2017-04-05,0.0
G2TASA8C,Lajuana Vencill,MG Special,Dontechi,Lost,2017-03-23,2017-06-15,0.0
CRW2CCMB,Markita Hansen,GTX Basic,Nam-zim,Won,2017-03-23,2017-06-05,0.019
7FER10E1,Markita Hansen,MG Special,Golddex,Won,2017-03-23,2017-06-08,0.002
K96NUCWR,Moses Frase,GTX Basic,Dontechi,Lost,2017-03-23,2017-04-01,0.0
SE609QTE,Versie Hillebrand,MG Special,Stanredtax,Won,2017-03-23,2017-05-05,0.002
CT9XECID,Versie Hillebrand,MG Advanced,Zumgoity,Won,2017-03-23,2017-04-01,0.107
SUO8VZQ8,Vicki Laflamme,GTX Plus Pro,Lexiqvolax,Won,2017-03-23,2017-06-14,0.196
9LX9MAPU,Violet Mclelland,GTX Plus Basic,Mathtouch,Won,2017-03-23,2017-04-01,0.031
PHP5V833,Anna Snelling,GTX Basic,Cancity,Lost,2017-03-24,2017-05-18,0.0
7XEB6TFB,Anna Snelling,MG Special,Scottech,Won,2017-03-24,2017-06-06,0.002
KV9LW061,Anna Snelling,MG Advanced,Codehow,Won,2017-03-24,2017-04-04,0.114
QIHWKCFK,Cassey Cress,MG Advanced,Singletechno,Engaging,2017-03-24,1970-01-01,0.049
8RZ1A49O,Cecily Lampkin,MG Special,Bioholding,Won,2017-03-24,2017-03-31,0.002
V4EKF9RF,Corliss Cosme,MG Advanced,Mathtouch,Won,2017-03-24,2017-03-31,0.115
VJ1EK4A3,Daniell Hammack,GTX Basic,Vehement Capital Partners,Won,2017-03-24,2017-04-02,0.018
65B8HSTW,Daniell Hammack,GTXPro,Gekko & Co,Won,2017-03-24,2017-04-02,0.165
KIJB458K,Darcel Schlecht,GTX Plus Pro,Toughzap,Lost,2017-03-24,2017-04-03,0.0
8PHJ7N4E,Darcel Schlecht,GTX Plus Pro,Domzoom,Won,2017-03-24,2017-05-15,0.172
EDAJ0YEW,Darcel Schlecht,GTXPro,Isdom,Won,2017-03-24,2017-03-30,0.158
9X5HUUJ5,James Ascencio,GTX Plus Basic,Kan-code,Lost,2017-03-24,2017-04-02,0.0
21S1ETXM,Kary Hendrixson,GTX Plus Basic,Scotfind,Lost,2017-03-24,2017-04-03,0.0
54JFGNXN,Lajuana Vencill,GTX Basic,Cancity,Won,2017-03-24,2017-05-27,0.021
WLXPA3LB,Lajuana Vencill,MG Advanced,Dontechi,Won,2017-03-24,2017-06-30,0.1
3WQMBMSN,Marty Freudenburg,GTX Plus Basic,Treequote,Won,2017-03-24,2017-06-30,0.039
XIKWT7HM,Marty Freudenburg,MG Special,Finhigh,Won,2017-03-24,2017-03-26,0.002
J9QQVBQX,Maureen Marcano,GTX Plus Basic,J-Texon,Lost,2017-03-24,2017-04-01,0.0
I51MJ7PP,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-03-24,2017-06-30,0.034
V690FQG4,Maureen Marcano,GTX Plus Basic,Scotfind,Won,2017-03-24,2017-05-26,0.042
OSB9S3PI,Moses Frase,MG Special,Zumgoity,Lost,2017-03-24,2017-05-23,0.0
JWRSTAU8,Moses Frase,GTX Basic,Ron-tech,Won,2017-03-24,2017-06-12,0.017
YYAZ4JBY,Reed Clapper,GTXPro,Ganjaflex,Won,2017-03-24,2017-04-03,0.147
8SEGAAT7,Versie Hillebrand,GTX Plus Basic,Inity,Lost,2017-03-24,2017-04-03,0.0
4L36DJTM,Versie Hillebrand,MG Special,Rangreen,Won,2017-03-24,2017-04-02,0.002
7Z3S4XV9,Vicki Laflamme,GTX Basic,Konex,Lost,2017-03-24,2017-04-03,0.0
SQOW8W0G,Violet Mclelland,GTX Basic,Initech,Lost,2017-03-24,2017-05-05,0.0
W3LGBNI2,Violet Mclelland,MG Special,Gekko & Co,Lost,2017-03-24,2017-04-06,0.0
J2B3UZXA,Violet Mclelland,GTX Basic,Gekko & Co,Won,2017-03-24,2017-03-26,0.016
VH78FLDN,Zane Levy,GTXPro,Cheers,Lost,2017-03-24,2017-04-03,0.0
KZKMLY96,Zane Levy,GTX Plus Basic,Condax,Won,2017-03-24,2017-03-29,0.038
9BGKQZ3H,Anna Snelling,MG Special,Domzoom,Lost,2017-03-25,2017-04-03,0.0
H6NJKV4F,Boris Faz,GTX Plus Pro,Betasoloin,Won,2017-03-25,2017-05-20,0.181
L69Q015M,Daniell Hammack,GTXPro,Zotware,Won,2017-03-25,2017-05-19,0.15
RX3F3VIU,Darcel Schlecht,MG Special,Hottechi,Lost,2017-03-25,2017-04-02,0.0
R5I9AAFG,Elease Gluck,MG Special,Fasehatice,Lost,2017-03-25,2017-05-25,0.0
JQ3HJFNA,Garret Kinder,GTX Plus Basic,Initech,Won,2017-03-25,2017-03-28,0.034
XCC1C1GG,Gladys Colclough,GTX Basic,Stanredtax,Won,2017-03-25,2017-04-03,0.017
WI1HQSIS,Gladys Colclough,GTX Plus Basic,Streethex,Won,2017-03-25,2017-06-14,0.038
LCTI4CFV,Gladys Colclough,MG Special,Genco Pura Olive Oil Company,Won,2017-03-25,2017-06-16,0.002
8GMDSXYY,Markita Hansen,MG Advanced,Kan-code,Won,2017-03-25,2017-04-06,0.105
QLTDWAEM,Marty Freudenburg,MG Special,Scottech,Won,2017-03-25,2017-06-19,0.002
UB8M6I5R,Maureen Marcano,GTXPro,Singletechno,Won,2017-03-25,2017-06-30,0.131
EBTJPEEY,Niesha Huffines,GTX Basic,Streethex,Won,2017-03-25,2017-05-31,0.019
ATW70WX1,Reed Clapper,GTXPro,Donquadtech,Lost,2017-03-25,2017-04-05,0.0
9DBMY3OF,Vicki Laflamme,GTX Basic,Kan-code,Lost,2017-03-25,2017-04-04,0.0
HRV9DSYF,Vicki Laflamme,GTX Basic,Blackzim,Won,2017-03-25,2017-04-03,0.018
MNC7Q3JJ,Vicki Laflamme,GTX Basic,Labdrill,Won,2017-03-25,2017-06-21,0.018
TJ03NDNX,Violet Mclelland,MG Advanced,Iselectrics,Engaging,2017-03-25,1970-01-01,0.049
E3WWC6FJ,Violet Mclelland,MG Special,Yearin,Won,2017-03-25,2017-04-02,0.002
QKKZQJ46,Violet Mclelland,MG Special,Zencorporation,Won,2017-03-25,2017-06-16,0.002
VRYR5A81,Wilburn Farren,GTX Basic,Finhigh,Engaging,2017-03-25,1970-01-01,0.049
M52B4VC5,Anna Snelling,MG Special,Globex Corporation,Lost,2017-03-26,2017-04-04,0.0
Z72Y3C3C,Anna Snelling,MG Special,Dontechi,Won,2017-03-26,2017-04-04,0.002
FQPPZ9NQ,Cassey Cress,MG Advanced,Donware,Won,2017-03-26,2017-05-25,0.126
DUHS8KVY,Daniell Hammack,GTX Plus Basic,The New York Inquirer,Won,2017-03-26,2017-04-05,0.032
M72CT8RN,Daniell Hammack,GTX Plus Pro,Donware,Won,2017-03-26,2017-04-05,0.199
XBFTCRLN,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-03-26,2017-04-04,0.159
3ZILMRQK,Donn Cantrell,GTX Plus Pro,Kinnamplus,Lost,2017-03-26,2017-05-28,0.0
FZ72CGOI,Garret Kinder,GTXPro,Plussunin,Lost,2017-03-26,2017-06-25,0.0
72HZ4LDT,Garret Kinder,MG Advanced,Ganjaflex,Won,2017-03-26,2017-04-02,0.097
4X3LNCWH,Hayden Neloms,MG Special,Doncon,Won,2017-03-26,2017-04-04,0.002
CMPFB2PS,Jonathan Berthelot,GTX Basic,Conecom,Lost,2017-03-26,2017-04-02,0.0
61HW4ELT,Kami Bicknell,GTX Plus Basic,Finjob,Lost,2017-03-26,2017-05-31,0.0
F481S8G3,Kami Bicknell,GTX Basic,J-Texon,Won,2017-03-26,2017-05-22,0.018
5G4I94TF,Kary Hendrixson,GTX Plus Pro,Statholdings,Engaging,2017-03-26,1970-01-01,0.049
677XNEFB,Markita Hansen,MG Special,Y-corporation,Won,2017-03-26,2017-06-18,0.002
7L0S5EON,Marty Freudenburg,MG Advanced,Streethex,Lost,2017-03-26,2017-04-03,0.0
A3D8MRDX,Niesha Huffines,GTXPro,Dontechi,Won,2017-03-26,2017-05-12,0.141
YE6R6I1K,Reed Clapper,MG Advanced,Umbrella Corporation,Won,2017-03-26,2017-05-29,0.095
JXUXBANJ,Rosalina Dieter,GTK 500,Y-corporation,Won,2017-03-26,2017-04-05,0.835
UWPUJESS,Versie Hillebrand,MG Special,Hottechi,Lost,2017-03-26,2017-05-25,0.0
HSTXUOVW,Vicki Laflamme,MG Special,Hatfan,Lost,2017-03-26,2017-05-06,0.0
2ZT298DY,Zane Levy,GTX Basic,Goodsilron,Lost,2017-03-26,2017-04-04,0.0
Z769EPTS,Zane Levy,GTX Basic,Hottechi,Lost,2017-03-26,2017-05-14,0.0
GOIVV4OG,Cecily Lampkin,MG Advanced,Zumgoity,Won,2017-03-27,2017-05-29,0.108
CJOU1RYX,Daniell Hammack,GTX Plus Pro,Betasoloin,Won,2017-03-27,2017-06-09,0.171
5OVTFUNQ,Darcel Schlecht,GTXPro,Cancity,Lost,2017-03-27,2017-04-05,0.0
0RNYAI6O,Darcel Schlecht,MG Special,Statholdings,Lost,2017-03-27,2017-04-07,0.0
NSI9TMQ1,Garret Kinder,GTXPro,Zencorporation,Lost,2017-03-27,2017-05-31,0.0
2QQD7411,James Ascencio,GTX Basic,Y-corporation,Won,2017-03-27,2017-05-25,0.018
XR57MBVC,James Ascencio,MG Advanced,Finjob,Won,2017-03-27,2017-05-01,0.115
8BY9YRL9,Jonathan Berthelot,GTX Plus Pro,dambase,Won,2017-03-27,2017-06-26,0.198
7PWQUE7O,Markita Hansen,GTX Basic,Lexiqvolax,Lost,2017-03-27,2017-04-02,0.0
ELCQKUQU,Markita Hansen,MG Advanced,Konex,Lost,2017-03-27,2017-04-06,0.0
CVPH0J04,Markita Hansen,GTXPro,Sunnamplex,Won,2017-03-27,2017-06-26,0.164
H8CLNRM2,Maureen Marcano,GTXPro,Konex,Won,2017-03-27,2017-05-26,0.165
MJBD6V39,Moses Frase,MG Special,Conecom,Lost,2017-03-27,2017-05-01,0.0
GQQ01OO5,Reed Clapper,GTX Plus Pro,Zotware,Lost,2017-03-27,2017-05-15,0.0
B85LVFR1,Reed Clapper,GTXPro,Mathtouch,Won,2017-03-27,2017-04-05,0.177
U8XA7JCO,Versie Hillebrand,MG Special,dambase,Won,2017-03-27,2017-06-28,0.002
0QPZIIPF,Vicki Laflamme,GTX Plus Basic,Donware,Engaging,2017-03-27,1970-01-01,0.049
2GR73FEV,Zane Levy,GTX Plus Basic,Fasehatice,Lost,2017-03-27,2017-04-03,0.0
AV4ZPXE3,Zane Levy,MG Advanced,Doncon,Won,2017-03-27,2017-04-03,0.14
X8QV83G1,Anna Snelling,MG Special,Codehow,Lost,2017-03-28,2017-04-08,0.0
T1ZYZ70B,Anna Snelling,MG Special,Codehow,Lost,2017-03-28,2017-06-08,0.0
RO6QLRCX,Cassey Cress,GTX Basic,Plussunin,Won,2017-03-28,2017-05-30,0.014
6FT804V9,Cecily Lampkin,GTX Basic,Hottechi,Lost,2017-03-28,2017-04-06,0.0
SKTAI2GS,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-03-28,2017-04-08,0.035
YIGSYPWD,Corliss Cosme,GTXPro,Bioplex,Lost,2017-03-28,2017-04-07,0.0
9IP0C0IR,Corliss Cosme,GTXPro,Ganjaflex,Lost,2017-03-28,2017-05-28,0.0
E06J9PDT,Darcel Schlecht,GTXPro,Dontechi,Lost,2017-03-28,2017-04-06,0.0
3OLESA9M,Darcel Schlecht,MG Advanced,Inity,Lost,2017-03-28,2017-04-03,0.0
3O7PIS8O,Darcel Schlecht,MG Advanced,Warephase,Won,2017-03-28,2017-04-09,0.121
FAV4HHP4,Donn Cantrell,GTXPro,Donquadtech,Won,2017-03-28,2017-06-03,0.143
LOMFB71Q,Gladys Colclough,MG Special,Finhigh,Lost,2017-03-28,2017-04-03,0.0
C334XDK8,Hayden Neloms,MG Special,Goodsilron,Won,2017-03-28,2017-04-08,0.002
R707GGNA,James Ascencio,GTX Plus Pro,Y-corporation,Won,2017-03-28,2017-06-26,0.243
EP81D4IN,James Ascencio,GTXPro,Fasehatice,Won,2017-03-28,2017-06-25,0.134
UWZ7DFKY,Lajuana Vencill,MG Special,Condax,Won,2017-03-28,2017-06-06,0.002
7SH51ME1,Markita Hansen,MG Advanced,Zoomit,Won,2017-03-28,2017-06-27,0.123
DFFEQ87N,Maureen Marcano,MG Special,Scottech,Engaging,2017-03-28,1970-01-01,0.049
QPH1YUAN,Maureen Marcano,GTX Basic,Hottechi,Lost,2017-03-28,2017-04-04,0.0
7PV7V1RP,Maureen Marcano,MG Advanced,Labdrill,Lost,2017-03-28,2017-05-26,0.0
C2WEF4XH,Maureen Marcano,GTX Plus Basic,Y-corporation,Won,2017-03-28,2017-05-15,0.029
5G645WYV,Moses Frase,GTX Plus Pro,Bioholding,Won,2017-03-28,2017-04-07,0.18
5M3Z5DS4,Niesha Huffines,GTX Plus Pro,Globex Corporation,Won,2017-03-28,2017-04-05,0.197
CR20TBUT,Rosalina Dieter,GTXPro,Cheers,Won,2017-03-28,2017-04-02,0.16
M5E8U8HP,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,2017-03-28,2017-05-29,0.112
9VEB4KWV,Violet Mclelland,MG Special,Bioplex,Lost,2017-03-28,2017-04-07,0.0
9S7VQ79A,Zane Levy,GTX Plus Basic,Goodsilron,Won,2017-03-28,2017-03-30,0.036
1MQFYGEE,Cecily Lampkin,MG Advanced,Inity,Won,2017-03-29,2017-06-03,0.121
4G10PCOZ,Daniell Hammack,GTX Plus Basic,Initech,Lost,2017-03-29,2017-04-02,0.0
DLZYL69K,Daniell Hammack,GTX Plus Pro,Gekko & Co,Won,2017-03-29,2017-06-02,0.175
KYQ50DTU,Darcel Schlecht,GTX Plus Pro,Treequote,Lost,2017-03-29,2017-04-06,0.0
FRIVBOOA,Darcel Schlecht,GTXPro,Conecom,Won,2017-03-29,2017-06-16,0.127
7ASDRLM5,Donn Cantrell,GTX Basic,Acme Corporation,Won,2017-03-29,2017-05-11,0.018
0HB6OUIN,Gladys Colclough,GTXPro,Condax,Lost,2017-03-29,2017-05-20,0.0
UWK0KA56,Gladys Colclough,MG Advanced,Stanredtax,Lost,2017-03-29,2017-04-05,0.0
CCVCBR83,Jonathan Berthelot,GTX Basic,Hottechi,Won,2017-03-29,2017-04-05,0.018
SV2VJ3VH,Kami Bicknell,GTX Plus Basic,Plexzap,Lost,2017-03-29,2017-05-05,0.0
ASL3FJZP,Kami Bicknell,MG Advanced,Faxquote,Won,2017-03-29,2017-04-07,0.116
EB89ONZN,Kary Hendrixson,GTXPro,Funholding,Engaging,2017-03-29,1970-01-01,0.049
0S4K915N,Kary Hendrixson,GTX Basic,Konex,Lost,2017-03-29,2017-05-20,0.0
8IJOC37Z,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-03-29,2017-06-28,0.014
28BIO7F9,Marty Freudenburg,GTX Basic,Konmatfix,Won,2017-03-29,2017-06-02,0.016
9B5T5QTA,Maureen Marcano,GTXPro,Konex,Lost,2017-03-29,2017-04-04,0.0
9ZDFLOKA,Maureen Marcano,MG Special,Green-Plus,Won,2017-03-29,2017-04-07,0.002
8FXUNDUS,Moses Frase,MG Advanced,Hottechi,Won,2017-03-29,2017-05-26,0.131
MLC5KY2R,Rosalina Dieter,MG Advanced,Finjob,Lost,2017-03-29,2017-06-11,0.0
98YPUABG,Vicki Laflamme,GTX Plus Pro,Sonron,Lost,2017-03-29,2017-04-06,0.0
181X64EU,Vicki Laflamme,GTX Plus Basic,Goodsilron,Won,2017-03-29,2017-04-09,0.039
XLKL4EI0,Wilburn Farren,GTX Basic,Betasoloin,Lost,2017-03-29,2017-04-10,0.0
5RUF6451,Wilburn Farren,GTX Basic,Kinnamplus,Won,2017-03-29,2017-04-04,0.019
G67668KN,Zane Levy,GTX Plus Pro,Singletechno,Lost,2017-03-29,2017-05-16,0.0
4SAUJMOI,Boris Faz,GTX Basic,Vehement Capital Partners,Lost,2017-03-30,2017-04-01,0.0
B2H3P25L,Boris Faz,GTX Plus Pro,Xx-zobam,Lost,2017-03-30,2017-04-07,0.0
DF19VWL4,Cassey Cress,GTXPro,The New York Inquirer,Won,2017-03-30,2017-04-06,0.141
ZIZXHX09,Cassey Cress,MG Advanced,Silis,Won,2017-03-30,2017-04-07,0.112
70GGNRPB,Cecily Lampkin,GTX Basic,Bioholding,Lost,2017-03-30,2017-04-11,0.0
0VYX8TN3,Cecily Lampkin,MG Special,dambase,Lost,2017-03-30,2017-04-09,0.0
JPJ3A9T8,Cecily Lampkin,GTX Basic,Dontechi,Won,2017-03-30,2017-05-19,0.018
1A86ZD0B,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2017-03-30,2017-06-26,0.171
PMQ4M2UX,Daniell Hammack,GTXPro,Ganjaflex,Lost,2017-03-30,2017-04-07,0.0
OFQCCQ6I,Daniell Hammack,GTX Plus Pro,Xx-zobam,Won,2017-03-30,2017-06-23,0.228
3Z2BQVQ7,Darcel Schlecht,GTX Basic,Condax,Lost,2017-03-30,2017-04-01,0.0
57FO8KSQ,Darcel Schlecht,GTX Plus Basic,Isdom,Lost,2017-03-30,2017-04-07,0.0
3VQOFPW7,Darcel Schlecht,MG Advanced,Globex Corporation,Lost,2017-03-30,2017-05-17,0.0
HMKFBTYR,Darcel Schlecht,GTX Basic,Bioholding,Won,2017-03-30,2017-06-20,0.02
RMO3I92N,Donn Cantrell,GTX Plus Basic,Bubba Gump,Lost,2017-03-30,2017-04-11,0.0
2AV40FHB,Donn Cantrell,GTXPro,Konex,Lost,2017-03-30,2017-04-01,0.0
OUR875IK,Donn Cantrell,GTX Basic,Xx-zobam,Won,2017-03-30,2017-04-06,0.019
LUFY70BU,Elease Gluck,GTK 500,Goodsilron,Lost,2017-03-30,2017-04-04,0.0
1OUHMFJV,Garret Kinder,GTX Plus Basic,Zathunicon,Won,2017-03-30,2017-05-31,0.034
GMNQUFQZ,Kami Bicknell,GTX Basic,Hottechi,Won,2017-03-30,2017-04-01,0.017
YWF7W7H8,Lajuana Vencill,GTX Plus Pro,Hottechi,Won,2017-03-30,2017-04-07,0.189
120BESB3,Markita Hansen,MG Advanced,Kan-code,Lost,2017-03-30,2017-04-09,0.0
HPSSENGT,Marty Freudenburg,GTXPro,Statholdings,Lost,2017-03-30,2017-04-06,0.0
8TXOC3S3,Moses Frase,MG Advanced,Scottech,Lost,2017-03-30,2017-04-11,0.0
N55VF08D,Moses Frase,MG Special,Finhigh,Won,2017-03-30,2017-05-20,0.002
265SZR01,Rosalina Dieter,GTX Basic,Xx-holding,Won,2017-03-30,2017-06-19,0.017
NFMCPYOV,Rosie Papadopoulos,GTX Basic,Finjob,Engaging,2017-03-30,1970-01-01,0.049
NKO2JRRS,Rosie Papadopoulos,GTX Plus Pro,Umbrella Corporation,Won,2017-03-30,2017-04-08,0.203
WW3NDCO2,Rosie Papadopoulos,GTX Plus Pro,Zathunicon,Won,2017-03-30,2017-04-08,0.154
DGPI60HG,Versie Hillebrand,GTX Plus Pro,Zumgoity,Won,2017-03-30,2017-06-09,0.166
06DUY829,Versie Hillebrand,MG Special,Ron-tech,Won,2017-03-30,2017-04-08,0.002
HOG5OE78,Vicki Laflamme,GTXPro,Fasehatice,Lost,2017-03-30,2017-04-08,0.0
PLM5WEY4,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-03-30,2017-04-06,0.109
Z9QZKUV5,Zane Levy,GTX Basic,Zumgoity,Engaging,2017-03-30,1970-01-01,0.049
EWQVZB85,Zane Levy,GTX Plus Pro,Plexzap,Won,2017-03-30,2017-04-10,0.206
SFFFNT6B,Anna Snelling,MG Special,Treequote,Lost,2017-03-31,2017-04-07,0.0
99AAJPQN,Anna Snelling,MG Special,Condax,Won,2017-03-31,2017-06-15,0.002
JW2FHT1G,Anna Snelling,MG Advanced,dambase,Won,2017-03-31,2017-04-08,0.12
08KE6ZQN,Boris Faz,MG Advanced,Vehement Capital Partners,Won,2017-03-31,2017-04-01,0.093
WW1WV7IT,Cassey Cress,GTXPro,Cancity,Engaging,2017-03-31,1970-01-01,0.049
0WVCRCOU,Cassey Cress,GTXPro,Xx-zobam,Lost,2017-03-31,2017-04-01,0.0
V5QIL0HU,Cassey Cress,GTXPro,Zencorporation,Lost,2017-03-31,2017-04-07,0.0
T0VJ4AMX,Corliss Cosme,GTX Basic,Green-Plus,Engaging,2017-03-31,1970-01-01,0.049
WLS5J30E,Elease Gluck,MG Special,Inity,Engaging,2017-03-31,1970-01-01,0.049
F52YEFJ8,Gladys Colclough,GTX Plus Pro,Globex Corporation,Lost,2017-03-31,2017-04-02,0.0
OZDJFUHH,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2017-03-31,2017-04-09,0.03
BUPUP2TV,Hayden Neloms,MG Advanced,Doncon,Won,2017-03-31,2017-06-04,0.114
HTQO5XIW,James Ascencio,GTX Basic,Faxquote,Won,2017-03-31,2017-04-08,0.019
XCBKZWDX,Kami Bicknell,MG Special,Plusstrip,Lost,2017-03-31,2017-06-20,0.0
W7F056RK,Kami Bicknell,GTXPro,Sunnamplex,Won,2017-03-31,2017-04-01,0.167
9LZICBEV,Kary Hendrixson,MG Advanced,Hottechi,Lost,2017-03-31,2017-04-01,0.0
YAKIMBKC,Kary Hendrixson,GTX Basic,Konex,Won,2017-03-31,2017-04-02,0.02
FHU2WQ2K,Kary Hendrixson,MG Special,Goodsilron,Won,2017-03-31,2017-04-01,0.002
VF651O1V,Markita Hansen,MG Special,Fasehatice,Lost,2017-03-31,2017-04-12,0.0
ISHAZTWG,Maureen Marcano,GTX Plus Basic,Green-Plus,Lost,2017-03-31,2017-04-12,0.0
0XIPT9AX,Maureen Marcano,GTX Plus Pro,Condax,Won,2017-03-31,2017-04-10,0.186
UURLD9W8,Maureen Marcano,GTX Plus Pro,Plexzap,Won,2017-03-31,2017-04-11,0.191
Y975VCYM,Reed Clapper,MG Special,Massive Dynamic,Lost,2017-03-31,2017-04-12,0.0
OPYWK3XE,Rosalina Dieter,GTX Basic,J-Texon,Lost,2017-03-31,2017-04-05,0.0
2VTBUOXA,Rosalina Dieter,MG Advanced,Dalttechnology,Lost,2017-03-31,2017-05-30,0.0
6YEF304L,Rosalina Dieter,GTX Basic,Hottechi,Won,2017-03-31,2017-04-07,0.017
6AALZVSE,Rosalina Dieter,MG Advanced,Finjob,Won,2017-03-31,2017-04-02,0.135
JF9CTPPZ,Versie Hillebrand,GTX Basic,Inity,Won,2017-03-31,2017-06-30,0.017
LAH7932Y,Versie Hillebrand,MG Special,Scottech,Won,2017-03-31,2017-05-17,0.002
CLOSEH5L,Vicki Laflamme,MG Advanced,Xx-holding,Lost,2017-03-31,2017-04-09,0.0
ZT6XPQR0,Vicki Laflamme,MG Special,Y-corporation,Won,2017-03-31,2017-06-28,0.002
MUHI7FIM,Vicki Laflamme,MG Advanced,Sunnamplex,Won,2017-03-31,2017-04-12,0.111
1WSLRC69,Zane Levy,GTX Basic,Dalttechnology,Won,2017-03-31,2017-04-06,0.014
ZZJ4I52J,Anna Snelling,GTX Basic,Hottechi,Won,2017-04-01,2017-05-05,0.017
IGVGV1O5,Boris Faz,GTX Plus Basic,Umbrella Corporation,Lost,2017-04-01,2017-04-12,0.0
O5OCDKVH,Corliss Cosme,GTX Plus Basic,Zotware,Lost,2017-04-01,2017-04-11,0.0
KKRJ6TBY,Daniell Hammack,GTXPro,Scotfind,Engaging,2017-04-01,1970-01-01,0.049
TNUCQKW6,Daniell Hammack,GTXPro,Massive Dynamic,Lost,2017-04-01,2017-04-03,0.0
T4NRIY5R,Darcel Schlecht,GTX Plus Pro,Bioholding,Won,2017-04-01,2017-04-08,0.191
5PA21ZHE,Darcel Schlecht,GTXPro,Betatech,Won,2017-04-01,2017-04-10,0.155
MCR8YCCY,Darcel Schlecht,MG Advanced,Genco Pura Olive Oil Company,Won,2017-04-01,2017-06-17,0.107
N4PVP6C0,Donn Cantrell,GTX Basic,Initech,Lost,2017-04-01,2017-04-03,0.0
8INCUUGJ,Elease Gluck,GTX Basic,Plexzap,Won,2017-04-01,2017-06-22,0.015
CKSNW8DU,Gladys Colclough,GTX Plus Basic,Condax,Lost,2017-04-01,2017-04-11,0.0
JFB4WY8C,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-04-01,2017-04-08,0.019
BP7JRV1O,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,2017-04-01,2017-06-05,0.039
OREPAY0O,Kami Bicknell,GTX Plus Basic,Hatfan,Won,2017-04-01,2017-06-22,0.038
YLK0MRJ3,Kary Hendrixson,GTX Basic,Iselectrics,Engaging,2017-04-01,1970-01-01,0.049
XBSZ29VJ,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-04-01,2017-05-24,0.037
8BRN98H6,Lajuana Vencill,MG Advanced,Zumgoity,Lost,2017-04-01,2017-04-10,0.0
VZS17M7X,Markita Hansen,MG Advanced,J-Texon,Won,2017-04-01,2017-04-06,0.126
49USIHDH,Marty Freudenburg,MG Advanced,Rundofase,Lost,2017-04-01,2017-04-10,0.0
A89TBOY5,Moses Frase,MG Advanced,Bioholding,Lost,2017-04-01,2017-04-06,0.0
26XU4887,Niesha Huffines,GTX Basic,Hottechi,Won,2017-04-01,2017-04-10,0.018
QQTQFG9A,Reed Clapper,GTX Plus Pro,The New York Inquirer,Lost,2017-04-01,2017-04-04,0.0
7O00H1TC,Reed Clapper,MG Advanced,Ontomedia,Lost,2017-04-01,2017-04-02,0.0
LGTIXQ46,Rosalina Dieter,MG Special,Blackzim,Won,2017-04-01,2017-04-07,0.002
H6I16U57,Rosie Papadopoulos,MG Advanced,Sunnamplex,Engaging,2017-04-01,1970-01-01,0.049
KJBYGG1S,Rosie Papadopoulos,GTXPro,Mathtouch,Won,2017-04-01,2017-05-12,0.169
IXBUR07V,Versie Hillebrand,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-04-01,2017-04-13,0.0
B6UWHOD4,Versie Hillebrand,MG Special,Stanredtax,Won,2017-04-01,2017-04-02,0.002
20CVXRTX,Vicki Laflamme,GTXPro,Kinnamplus,Engaging,2017-04-01,1970-01-01,0.049
FJ6QV5XK,Vicki Laflamme,GTXPro,Y-corporation,Lost,2017-04-01,2017-04-09,0.0
4DUMR5WD,Wilburn Farren,GTX Plus Pro,Zotware,Lost,2017-04-01,2017-04-09,0.0
AW3L4BTT,Zane Levy,GTX Plus Basic,Hottechi,Lost,2017-04-01,2017-04-02,0.0
RH805ELL,Zane Levy,GTXPro,Hatfan,Won,2017-04-01,2017-06-29,0.168
7RI58VF7,Anna Snelling,GTX Basic,Streethex,Won,2017-04-02,2017-06-20,0.015
R15SXOZA,Boris Faz,GTX Plus Basic,Iselectrics,Lost,2017-04-02,2017-06-24,0.0
H00Y9555,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-04-02,2017-04-10,0.11
RJYMI03Q,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,2017-04-02,2017-05-28,0.169
